pquan.Mean,0.226685635056
Other.pmean.Mean,0.0889759562866
Other.pquan.Mean,0.0706846136199
iquan.Mean,0.0685810956371
Other.pslope.Mean,0.0680877237582
Other.imin.SD,0.0633527911224
Other.prange.SD,0.0622735753552
Other.pslnjmp.Mean,0.0589916955297
tndur.Mean,0.0420594745588
imin.SD,0.0384782133471
pmin.Mean,0.036547539427
Other.imax.Mean,0.0331474507564
Other.pmax.SD,0.0296695807119
tndur.SD,0.0274699530495
imin.Mean,0.0242103410187
imean.Mean,0.0199546870655
pmean.Mean,0.0192198784587
Other.pmax.Mean,0.0148968296007
Other.iquan.SD,0.0135705207659
imax.Mean,0.00881890564242
Other.tndur.Mean,0.00581887473569
iquan.SD,0.00540963186322
Other.imin.Mean,0.00481089963012
pmax.SD,0.00453534628235
Other.iquan.Mean,0.00446648882517
Other.psd.SD,0.00439352175819
prange.SD,0.00422152214638
pmin.SD,0.00404053620978
Other.prange.Mean,0.00398363040261
itmax.Mean,0.00326841647644
Other.pmin.SD,0.00313648648608
Other.imean.SD,0.00264962964561
Other.pmean.SD,0.00252410484273
Other.tndur.SD,0.00251113739277
itmin.Mean,0.0022114824031
pslope.Mean,0.00201941333426
ptmin.SD,0.00189412546423
Other.pmin.Mean,0.0016573790629
ptmax.SD,0.00162492808592
psd.Mean,0.00154743439192
Other.psd.Mean,0.0014209641718
ptmin.Mean,0.00127306643266
itmin.SD,0.00109998612694
pmax.Mean,0.00107943713279
Other.itmin.SD,0.000790365445681
pmean.SD,0.000731184497807
pquan.SD,0.000718483666005
