0.026248349381381202,0.02544529262086514,0,0.027989821882951654,102,122,True
0.026248349381381202,0.01968503937007874,0,0.07874015748031496,102,122,False
0.048687928882818185,0.035,1,0.055,102,132,True
0.048687928882818185,0.04878048780487805,0,0.08130081300813008,102,132,False
0.33208556029732905,0.009708737864077669,0,0.027184466019417475,102,134,True
0.33208556029732905,0.021897810218978103,0,0.072992700729927,102,134,False
0.30164733105070263,0.037800687285223365,0,0.07560137457044673,104,122,True
0.30164733105070263,0.03488372093023256,0,0.10852713178294573,104,122,False
0.10973754970790431,0.019801980198019802,0,0.033663366336633666,104,132,True
0.10973754970790431,0.04186046511627907,1,0.13953488372093023,104,132,False
0.062521457714060188,0.015332197614991482,0,0.07836456558773425,104,134,True
0.062521457714060188,0.02586206896551724,0,0.07931034482758621,104,134,False
-0.17763324506091963,0.024793388429752067,0,0.03925619834710744,105,122,True
-0.17763324506091963,0.049689440993788817,0,0.08695652173913043,105,122,False
0.18164848694310112,0.02494802494802495,4,0.029106029106029108,105,132,True
0.18164848694310112,0.08,1,0.05333333333333334,105,132,False
0.15625401756642085,0.019656019656019656,1,0.02457002457002457,105,134,True
0.15625401756642085,0.04329004329004329,0,0.09956709956709957,105,134,False
0.15218016418721453,0.015384615384615385,0,0.06923076923076923,106,122,True
0.15218016418721453,0.03088803088803089,0,0.06177606177606178,106,122,False
-0.12074909459071326,0.046189376443418015,4,0.03926096997690531,106,132,True
-0.12074909459071326,0.045307443365695796,5,0.05177993527508091,106,132,False
-0.38808868572912375,0.005115089514066497,1,0.04859335038363171,106,134,True
-0.38808868572912375,0.017857142857142856,0,0.04241071428571429,106,134,False
-0.082272780159386397,0.034261241970021415,0,0.029978586723768737,107,122,True
-0.082272780159386397,0.037267080745341616,0,0.062111801242236024,107,122,False
0.21836969309406956,0.05421686746987952,1,0.02710843373493976,107,132,True
0.21836969309406956,0.0912863070539419,1,0.06639004149377593,107,132,False
-0.13035650841098989,0.032989690721649485,0,0.03711340206185567,107,134,True
-0.13035650841098989,0.02459016393442623,0,0.01912568306010929,107,134,False
0.23248231341070805,0.020895522388059702,0,0.06865671641791045,108,122,True
0.23248231341070805,0.03460207612456748,0,0.09342560553633218,108,122,False
0.20247505355436238,0.02088167053364269,2,0.05336426914153132,108,132,True
0.20247505355436238,0.0431266846361186,1,0.05929919137466307,108,132,False
0.023588515081259004,0.05413105413105413,0,0.06267806267806268,109,122,True
0.023588515081259004,0.039525691699604744,0,0.1067193675889328,109,122,False
0.073663869173941826,0.04927536231884058,0,0.02608695652173913,109,132,True
