"selfid";"otherid";"Order";"Audio";"met";"willng";"timemtch";"s_fndly";"s_flirt";"s_awk";"s_assert";"o_fndly";"o_flirt";"o_awk";"o_assert";"o_attrct";"o_sincre";"o_intell";"o_funny";"o_ambits";"o_crteos";"enjoy";"shared";"clicked";"tndur.Mean";"pmin.Mean";"ptmin.Mean";"pmax.Mean";"ptmax.Mean";"pquan.Mean";"pmean.Mean";"psd.Mean";"pslope.Mean";"pslnjmp.Mean";"imin.Mean";"itmin.Mean";"imax.Mean";"itmax.Mean";"iquan.Mean";"imean.Mean";"prange.Mean";"tndur.SD";"pmin.SD";"ptmin.SD";"pmax.SD";"ptmax.SD";"pquan.SD";"pmean.SD";"psd.SD";"pslope.SD";"pslnjmp.SD";"imin.SD";"itmin.SD";"imax.SD";"itmax.SD";"iquan.SD";"imean.SD";"prange.SD";"funct";"pronoun";"ppron";"i";"we";"you";"shehe";"they";"ipron";"article";"verb";"auxverb";"past";"present";"future";"adverb";"preps";"conj";"negate";"quant";"number";"swear";"social";"family";"friend";"humans";"affect";"posemo";"negemo";"anx";"anger";"sad";"cogmech";"insight";"cause";"discrep";"tentat";"certain";"inhib";"incl";"excl";"percept";"see";"hear";"feel";"bio";"body";"health";"sexual";"ingest";"relativ";"motion";"space";"time";"work.1";"achieve";"leisure";"home";"money";"relig";"death";"assent";"nonfl";"filler";"sortOf";"kindOf";"iGuess";"iThink";"aLittle";"maybe";"possibly";"probably";"speeddate";"flirt";"event";"dating";"rating";"work";"program";"phd";"research";"professor";"advisor";"finish";"like";"iMean";"youKnow";"uh";"um";"syll_word";"syll_turn";"RateAcc";"ContAcc";"LaughAcc";"FuncAcc"
332;304;9;1;1;0;3;8;1;4;4;6;1;6;3;7;7;8;2;7;8;4;3;3;3.19444444444444;116.467222222222;107.054055555556;348.617166666667;107.059611111111;193.939277777778;203.983555555556;54.6309444444444;620.23;31.923;67.7096944444444;106.978138888889;85.5514722222222;106.329166666667;76.3406944444444;78.1370833333333;232.149944444444;4.1871875623788;17.5163290154581;74.8790624414536;87.0739785369725;74.6022572623942;34.8159948591868;32.077463933818;18.6792632723249;0;0;2.9416931647262;74.5016376595279;1.77097855897501;74.5069335728466;1.63096519748179;1.08084975498778;89.832433620108;-0.332189426931531;-0.748257074844722;1.04341763017828;0.276702266313932;-0.374706509079539;1.2427497294754;-0.957693738760343;0.656640763827674;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;-0.501091994601715;0;-0.267358342798733;-0.967192917034267;-0.0363173888152636;-0.410650325459205;-0.872389531766189;-0.341638342984355;-0.197794380013697;1.14451124028355;-0.820588379428198;1.04502208186075;-0.553100946830458;-0.16017248431177;-0.854426599624291;0;-0.438687335943467;0.0618775300347646;-0.306053675401915;1.26285767158675;-0.653320634345972;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-0.935878707608407;-0.579057957934597;-0.777107330850243;0.0377428840787096;-0.0641309868160729;0.293311807463715;-0.404215056439315;-0.316655883634634;-0.549176026230321;-0.0363173888152636;-0.488165608435542;-0.0459863270781683;0;0;-1.20015325211498;-0.374286871625806;-0.326013113558533;1.17277925949332;-0.575425801252177;-0.140615257753304;-0.827143570526006;-1.000149548622;0;0;4.22580470753449;-0.0100252329340685;1.0966678151561;-0.855260026401853;6.90764702975096;-0.544116528173556;-0.0818248186215341;-0.569585342786956;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;1.82783435759494;-0.607039558809327;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;-0.258773994482027;-0.35111292680521;0.1788436909098;0.275267962356283;0.629255524808502;4.13229099761186;1.465346535;6.342857143;-0.0997026599491;0.950791743442;0;1.28801384433
332;305;8;1;1;0;3;8;1;3;4;9;4;5;6;5;9;9;6;7;9;5;5;4;2;121.000411764706;124.616137254902;357.948333333333;124.613352941176;202.080823529412;211.217607843137;56.7848823529412;573.764;28.999;67.8227843137255;124.470411764706;84.5881764705882;124.12831372549;75.9114901960784;77.7877647058824;236.947921568627;1.6346253393362;31.2187844985524;77.6666830771135;74.0791043600465;77.7839030005112;35.8602255791599;34.106345463024;22.4178540727225;0;0;2.62774210541084;77.4835673123473;1.99833210158754;77.4676067722478;2.39668982033595;1.62000900723712;85.6537092611507;-0.332189426931531;-0.748257074844722;-0.798512812560465;0.36873589489735;-0.374706509079539;-0.701710803305948;-0.957693738760343;-1.05712797272956;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;1.79194251869511;-0.501091994601715;0;-0.267358342798733;0.184405407697559;-0.0363173888152636;-0.410650325459205;0.454019481896045;-0.341638342984355;-0.197794380013697;0.113840151973822;-0.820588379428198;-0.797298444808857;-0.553100946830458;-0.16017248431177;0.534231750886421;0;2.63693827244879;-1.35547002329419;-0.306053675401915;-0.82190227244319;-0.653320634345972;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-1.61927976920755;-0.579057957934597;-0.777107330850243;-1.65067218498057;-0.0641309868160729;-0.733036417379045;-0.404215056439315;-0.316655883634634;-0.549176026230321;-0.0363173888152636;-1.0024836612421;-0.0459863270781683;0;0;-1.20015325211498;-0.304178723547475;2.95315186473423;-0.675629870298378;-0.575425801252177;-0.140615257753304;-0.827143570526006;-1.000149548622;0;0;-0.434751383467493;-0.805527243506209;1.21186589392501;-0.855260026401853;-0.563632357737012;-0.544116528173556;-0.0818248186215341;-0.569585342786956;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;0.680372222613551;-0.607039558809327;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;4.3491032951077;-0.760245677164392;2.22291702865281;-0.291020734353671;0.725026774186522;1.83332728291781;1.4;3.99;-0.0659398198296;1.73206669154;2;2.00433975923
332;306;7;1;1;0;3;9;3;5;5;10;7;7;6;7;10;10;5;7;8;6;5;3;1.80714285714286;120.486517857143;120.334464285714;339.756125;120.397892857143;197.25425;205.796178571429;57.6161071428571;598.395;28.734;67.8955892857143;120.328035714286;84.9292678571428;120.236125;75.9219107142857;77.9166964285714;219.269607142857;1.52361497675843;29.2992839304315;71.8523516375995;72.9439008372032;71.7531386738723;34.7352106743418;31.4936772119606;24.1484755609041;0;0;2.55910297335741;71.9255661836253;1.78947306099839;71.9379238045647;2.80597189305424;1.7696378049517;83.5351717092711;-0.332189426931531;-0.748257074844722;-0.798512812560465;-1.02557357814143;-0.374706509079539;-0.701710803305948;0.254598239542236;-1.05712797272956;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;-0.501091994601715;0;-0.267358342798733;-0.967192917034267;-0.0363173888152636;-0.410650325459205;-0.872389531766189;-0.341638342984355;-0.197794380013697;-1.07358699539442;-0.820588379428198;-0.797298444808857;-0.553100946830458;-0.16017248431177;0.564310993135751;0;-0.438687335943467;-0.53484563851776;-0.306053675401915;-0.805397268466207;-0.653320634345972;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-0.124185749968988;-0.579057957934597;-0.777107330850243;-1.65067218498057;-0.0641309868160729;0.38964774192549;-0.404215056439315;-0.316655883634634;1.79580150418068;-0.0363173888152636;-0.97470127143947;-0.0459863270781683;0;0;0.672526795221037;-0.281172114665452;-0.326013113558533;1.34627614532214;-0.575425801252177;-0.140615257753304;0.771891675582361;-1.000149548622;0;0;-0.434751383467493;-0.805527243506209;-0.533384999423919;-0.855260026401853;-0.563632357737012;-0.544116528173556;-0.0818248186215341;-0.569585342786956;-0.067937242041581;-0.0312594702705738;-0.137950474558791;3.08095393170477;-0.0864685529170513;0.709007192090925;2.35882904970438;-0.51702257512014;1.36316254919357;-0.270476985286002;-0.154876184582382;-0.258773994482027;-0.494024203219895;-0.745234191807886;-0.276888974314431;1.86822691472012;0.808303332728977;1.430107527;3.660550459;-0.0690215501451;0.93144721043;0;0.788222732763
332;307;6;1;1;0;6;9;2;4;4;9;3;3;6;8;9;7;6;8;9;5;7;4;2.16470588235294;114.107392156863;127.143078431373;355.989647058824;124.482;194.177098039216;201.554666666667;64.5739019607843;584.818;27.99;67.9378039215686;124.324039215686;84.7626666666667;124.117411764706;76.5540980392157;78.0413137254902;241.882254901961;1.94800652251596;26.7039385634992;73.3119648837332;69.663715775093;75.163810460886;37.4065856064169;31.9591242668923;17.21061791599;0;0;3.05762999082366;75.6240671252111;2.1374615661262;75.2852885244326;2.18353261715873;1.51606672003835;77.3009499108111;-0.332189426931531;-0.748257074844722;-0.798512812560465;-1.02557357814143;-0.374706509079539;1.35832955135401;-0.957693738760343;0.758508136280377;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;-0.501091994601715;0;-0.267358342798733;-0.967192917034267;-0.0363173888152636;-0.410650325459205;-0.872389531766189;-0.341638342984355;-0.197794380013697;0.101384622455973;-0.820588379428198;-0.797298444808857;-0.553100946830458;-0.16017248431177;-0.854426599624291;0;-0.438687335943467;0.192878434496948;-0.306053675401915;2.18605775595639;-0.653320634345972;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-0.17123416316181;-0.579057957934597;-0.777107330850243;-0.756284482314554;-0.0641309868160729;-0.733036417379045;-0.404215056439315;-0.316655883634634;-0.549176026230321;-0.0363173888152636;-0.381354585727594;-0.0459863270781683;0;0;0.613596304220952;-0.315320035890692;-0.326013113558533;-0.675629870298378;-0.575425801252177;-0.140615257753304;-0.827143570526006;4.05463249995692;0;0;-0.434751383467493;-0.805527243506209;-0.533384999423919;0.192963413322392;-0.563632357737012;-0.544116528173556;-0.0818248186215341;1.13943273475845;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;-0.641608868258545;3.70176605950342;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;-0.258773994482027;-0.0406813745204606;0.233771397225187;-0.943436989498599;0.709807182283616;0.75721127551031;1.543859649;4.444444444;-0.0104000609894;1.49082330788;0;1.92584928961
332;308;5;1;4;1;3;10;7;2;3;10;8;1;7;8;10;9;7;7;10;10;7;8;3.89;121.855225;148.5827;358.865475;148.702075;208.809975;216.497825;58.7488;559.134;27.618;65.81765;148.878975;85.4175;148.23355;75.408325;77.52085;237.01025;3.63034221739282;33.6097837819757;79.6514420080326;64.6847979596155;79.576043487326;43.2191761365535;34.2023623429784;20.148109628449;0;0;4.01874688690712;79.5947558298582;3.44332451161776;79.7363931068477;4.6983538600483;3.49177803175931;76.4347549102652;-0.332189426931531;-0.748257074844722;-0.798512812560465;-1.02557357814143;-0.374706509079539;0.478993688543248;0.388217595868171;-1.05712797272956;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;0.781564147345226;-0.501091994601715;0;-0.267358342798733;0.992139703601646;-0.0363173888152636;1.38270935444859;-0.872389531766189;-0.341638342984355;-0.197794380013697;0.273274257933085;0.674932663583362;-0.797298444808857;0.866654368144792;-0.16017248431177;-0.854426599624291;0;-0.438687335943467;0.0883773004057543;-0.306053675401915;-0.287446649340833;-0.653320634345972;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;1.28551712789022;1.89389565161616;0.491134881997762;-1.13805718906378;-0.0641309868160729;-0.733036417379045;-0.404215056439315;-0.316655883634634;-0.549176026230321;-0.0363173888152636;0.624567778431397;-0.0459863270781683;0;0;0.878934415668894;-0.462754503171345;-0.326013113558533;-0.675629870298378;-0.575425801252177;-0.140615257753304;0.0604972374339494;-0.275867150879733;0;0;-0.434751383467493;-0.322486944501483;0.4564065893892;0.346310730155798;-0.563632357737012;-0.544116528173556;-0.0818248186215341;-0.569585342786956;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;-0.641608868258545;-0.607039558809327;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;-0.258773994482027;0.866832107698498;1.49921950328998;-0.203421758211968;-0.314470336109126;2.18895307725937;1.506122449;9.710526316;0.188399822564;1.39064194215;2;1.65627813235
332;309;4;1;1;0;3;10;1;8;7;10;3;8;3;5;10;9;4;9;10;5;4;3;1.32295081967213;134.565491803279;113.935721311475;329.719803278689;113.972;204.575786885246;212.844016393443;55.0366557377049;478.703;24.592;67.6476885245902;113.88937704918;85.0580491803279;113.850147540984;76.329606557377;78.3061475409836;195.15431147541;1.2395420448191;39.7415793355955;75.4990372609989;82.7290988832063;75.4027225215819;50.5210619191359;44.7592124172934;25.9264250928695;0;0;3.14503015640541;75.497470458103;2.07387806959353;75.3815145708451;2.74328541642248;1.798224539521;83.7886679819216;4.05639012077092;-0.748257074844722;-0.798512812560465;0.618549675483464;-0.374706509079539;-0.701710803305948;-0.957693738760343;1.10650505717395;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;-0.501091994601715;0;-0.267358342798733;-0.967192917034267;-0.0363173888152636;-0.410650325459205;-0.872389531766189;-0.341638342984355;-0.197794380013697;-1.07358699539442;-0.820588379428198;-0.797298444808857;-0.553100946830458;-0.16017248431177;0.783033038686257;0;-0.438687335943467;-0.287072918419895;-0.306053675401915;-0.685380673575246;-0.653320634345972;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-1.61927976920755;-0.579057957934597;-0.777107330850243;-0.584860172636901;-0.0641309868160729;0.56272821648494;2.92279372784055;-0.316655883634634;2.15731887345237;-0.0363173888152636;-0.772680852256617;-0.0459863270781683;0;0;-1.20015325211498;0.51234020480607;-0.326013113558533;-0.675629870298378;-0.575425801252177;-0.140615257753304;-0.827143570526006;0.505754270017133;0;0;-0.434751383467493;0.198794044841118;-0.533384999423919;0.393872905936205;-0.563632357737012;-0.544116528173556;-0.0818248186215341;-0.569585342786956;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;0.917227168061469;-0.607039558809327;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;-0.258773994482027;-0.917450489394796;0.421414135123193;-0.943436989498599;2.69587937232445;0.433975167834925;1.524793388;3.075;0.0170568320612;0.880233951905;2;0.813829814246
332;310;3;1;1;1;5;10;7;4;4;9;7;3;5;10;9;8;5;7;9;9;7;7;1.75333333333333;117.302283333333;111.896983333333;326.5125;111.82585;202.3364;203.983266666667;54.8261833333333;496.286;25.046;68.0798333333333;111.758866666667;85.3681;111.583283333333;76.4956333333333;78.30085;209.210216666667;1.19681309397955;32.1623131673438;71.4113365579984;77.5441731816371;71.5465308928925;42.1915267805584;34.9883608733769;23.1628408751279;0;0;3.18775415958021;71.4478916804068;1.63788748501212;71.5754953245331;2.32343519761454;1.35019166028069;86.0951247392529;-0.332189426931531;1.08992770865972;-0.798512812560465;-1.02557357814143;-0.374706509079539;-0.701710803305948;-0.957693738760343;0.902388733598146;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;-0.501091994601715;0;-0.267358342798733;-0.967192917034267;-0.0363173888152636;-0.410650325459205;-0.872389531766189;-0.341638342984355;-0.197794380013697;0.194495580851665;-0.820588379428198;-0.797298444808857;-0.553100946830458;-0.16017248431177;-0.854426599624291;0;-0.438687335943467;-1.30204398448116;-0.306053675401915;0.857331364882917;-0.653320634345972;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-0.83788157424702;-0.579057957934597;-0.777107330850243;-0.685408475688191;-0.0641309868160729;0.440486269893998;-0.404215056439315;-0.316655883634634;-0.549176026230321;-0.0363173888152636;-1.60023313542636;-0.0459863270781683;0;0;0.757327401138139;0.335108377283403;-0.326013113558533;1.43783415357665;-0.575425801252177;-0.140615257753304;-0.827143570526006;-1.000149548622;0;0;-0.434751383467493;-0.805527243506209;-0.533384999423919;-0.855260026401853;2.85342070552164;-0.544116528173556;-0.0818248186215341;1.2748643559979;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;-0.641608868258545;0.943046487527084;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;-0.258773994482027;-0.448686617786911;0.311352972205166;0.450025653565662;2.76044139168699;0.316120085230182;1.520912548;3.389830508;-0.0389354087579;1.17767778104;0;1.68032221495
332;311;2;1;1;0;3;9;3;4;5;10;2;4;3;5;9;8;5;9;9;7;5;2;2.87222222222222;116.70425;117.844361111111;347.457638888889;117.208555555556;196.95175;207.704194444444;58.0675833333333;550.14;28.197;67.7296388888889;117.460027777778;86.3330277777778;116.831972222222;76.816;78.8275277777778;230.753388888889;3.35317428383581;21.0741643147311;78.4619047611743;81.7490449755147;78.6130159966054;43.066651442602;35.2936898105996;20.4456787923163;0;0;2.2435701797776;78.2616414447575;1.47957682147123;78.5344457970918;2.3238447575393;1.18252974559051;83.2228536923698;-0.332189426931531;-0.748257074844722;1.26854246206857;0.435869313969587;-0.374706509079539;-0.701710803305948;0.286028031572303;-1.05712797272956;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;-0.501091994601715;0;-0.267358342798733;-0.967192917034267;-0.0363173888152636;-0.410650325459205;0.517883619590893;-0.341638342984355;-0.197794380013697;-1.07358699539442;1.9433560667302;1.27019459067593;-0.553100946830458;-0.16017248431177;-0.854426599624291;0;-0.438687335943467;1.98008467358669;-0.306053675401915;0.0134546942733239;1.15901334077222;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-0.0854240531739136;-0.579057957934597;1.56679216622811;-1.65067218498057;-0.0641309868160729;-0.733036417379045;-0.404215056439315;-0.316655883634634;-0.549176026230321;-0.0363173888152636;1.07583631666276;-0.0459863270781683;0;0;0.72107775941123;0.303600496834929;-0.326013113558533;-0.675629870298378;2.10331420641832;-0.140615257753304;-0.827143570526006;0.338431623501674;0;0;-0.434751383467493;-0.805527243506209;-0.533384999423919;-0.855260026401853;-0.563632357737012;-0.544116528173556;-0.0818248186215341;-0.569585342786956;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;0.744023164025912;-0.607039558809327;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;-0.258773994482027;0.302304597708926;1.32880727829181;1.10804967945712;1.55528369691947;3.62653840550562;1.501831502;6.029411765;-0.000588647699964;-0.305638836834;1;-0.441067159563
332;312;1;1;1;1;4;10;5;5;5;10;6;4;7;8;7;7;7;6;7;10;8;8;2.63125;112.796453125;150.528125;340.806484375;150.536890625;190.815265625;199.92815625;55.019875;516.801;27.175;65.76425;154.754203125;85.951578125;153.657203125;75.380859375;77.828625;228.01003125;2.20395567898282;23.958731859496;91.3205232030531;69.6979673004118;90.6471001205096;37.441570630908;31.1640955665833;19.245804178887;0;0;3.25229314948064;91.8358689661486;2.12769538341212;90.995808171582;2.90662102884217;1.56007841174527;78.480370571138;-0.332189426931531;0.21063853072354;-0.798512812560465;-1.02557357814143;-0.374706509079539;-0.701710803305948;-0.296660514370945;-0.0349391397042804;0;-0.485686834827645;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;0.95044582377225;0;-0.267358342798733;0.315887106190563;-0.0363173888152636;-0.410650325459205;-0.133464825336244;-0.341638342984355;-0.197794380013697;0.249412542815078;-0.820588379428198;-0.797298444808857;0.841501222800742;-0.16017248431177;-0.854426599624291;0;-0.438687335943467;-0.827490583515238;-0.306053675401915;0.11407440977908;0.309927738256216;0;-0.09748076361655;-0.592497363554696;-0.46195207430349;-1.21166063207263;-0.579057957934597;0.468666023896124;-1.14713895080246;-0.0641309868160729;-0.120864149411808;-0.404215056439315;-0.316655883634634;-0.549176026230321;-0.0363173888152636;-0.498777449274289;-0.0459863270781683;0;0;-1.20015325211498;0.704643715299169;-0.326013113558533;-0.675629870298378;0.848313966604187;-0.140615257753304;-0.827143570526006;0.422751697336236;0;0;0.491855240924633;0.143437753357407;0.438870911634637;0.91516460210878;0.327626561321593;-0.544116528173556;-0.0818248186215341;-0.569585342786956;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;-0.641608868258545;-0.607039558809327;-0.51702257512014;-0.385584219548414;-0.270476985286002;-0.154876184582382;-0.258773994482027;-0.676330233883617;1.45945555987289;-0.579984626888334;0.890684641959093;2.72593172702542;1.417647059;5.975206612;-0.0266378443227;1.03094313376;0;1.19433119462
332;313;18;1;1;0;2;8;1;3;3;9;1;3;2;6;10;9;6;7;8;7;5;3;2.79183673469388;113.77706122449;124.350102040816;339.560142857143;120.571897959184;184.503020408163;195.612612244898;52.3799591836735;554.95;31.17;67.4899387755102;120.464734693878;85.2447959183673;122.660346938776;75.9084489795918;77.7693469387755;225.783081632653;3.36871864454757;18.3505165429207;79.4577549732259;76.9862282186453;80.6156033677323;38.2364935421046;31.216745607537;19.1923466799043;0;0;2.98393736255865;80.9883112645933;1.99099081258963;79.327669351702;2.21244363451012;1.33376351213119;82.8620181521256;-0.332189426931531;0.457482944038142;0.582935019493592;-0.0488666947999078;-0.374706509079539;2.21497999586608;-0.126493545716248;0.228198579688366;0;1.32386868761411;-0.0641309868160729;-0.193257598002414;-0.435940463238834;0;-0.542218626228933;-0.501091994601715;0;-0.267358342798733;1.45287385944425;-0.0363173888152636;-0.410650325459205;0.98589636361209;-0.341638342984355;-0.197794380013697;1.4217735197433;-0.820588379428198;0.584441950193349;-0.553100946830458;-0.16017248431177;0.118321700362173;0;-0.438687335943467;-1.0400712545589;-0.306053675401915;1.08493636152629;0.557892665856779;0;-0.09748076361655;-0.592497363554696;1.62343108778928;0.430923415589886;-0.579057957934597;-0.777107330850243;-1.01751653408334;-0.0641309868160729;-0.733036417379045;-0.404215056439315;-0.316655883634634;1.05864272605643;-0.0363173888152636;-0.0389310129285818;-0.0459863270781683;0;0;0.0838377704396649;-0.250283084712257;-0.326013113558533;0.710676977045393;-0.575425801252177;-0.140615257753304;-0.827143570526006;-0.105553220717566;0;0;0.730387639283002;-0.208900735577104;-0.533384999423919;0.628858309049305;1.67775145850938;-0.544116528173556;-0.0818248186215341;0.640264088346676;-0.067937242041581;-0.0312594702705738;-0.137950474558791;-0.253727959293906;-0.0864685529170513;2.13651476082663;-0.607039558809327;-0.51702257512014;-0.385584219548414;2.53770969069082;-0.154876184582382;-0.258773994482027;-0.465524555611186;2.02699945634517;0.427606081338143;0.798650922145874;0.297916725936776;1.455223881;6.223404255;-0.0542928913927;1.97519855802;1;1.90605910283
