0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,1,0,0,6,0,4,1,0,0,0,0,2,0,1,5,0,3,0,0,1,0,6,0,0,0,1,10,0,0,0,0,2,2,0,0,102,127,True
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,2,1,0,4,0,0,0,1,0,0,3,0,0,0,1,4,0,0,0,0,0,1,0,0,102,127,False
1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,2,0,0,4,0,3,1,0,0,0,0,5,1,0,4,0,0,0,0,0,0,5,0,0,0,2,6,0,0,0,0,1,0,0,0,102,128,True
0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,2,0,3,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,102,128,False
0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,6,0,8,0,0,0,1,0,8,3,0,4,0,0,2,1,1,0,7,0,0,0,3,3,0,3,0,0,4,1,0,0,102,129,True
0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,1,0,0,0,0,0,7,1,3,1,0,0,2,0,7,0,1,5,0,0,0,1,0,0,9,0,0,0,1,6,0,1,1,0,3,0,0,0,102,129,False
0,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,1,0,0,102,130,True
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,102,130,False
1,1,1,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,0,1,0,0,0,0,0,3,0,6,1,0,0,1,0,7,0,0,2,0,1,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,2,0,0,102,131,True
0,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,102,131,False
2,1,2,3,1,0,1,1,0,1,0,1,1,0,0,1,0,0,3,0,0,2,0,0,3,1,2,1,0,2,0,1,4,0,4,2,0,0,0,1,5,2,0,4,0,1,0,0,1,0,7,0,0,0,1,10,0,0,0,0,1,1,0,0,102,132,True
0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,10,0,0,0,0,0,0,0,0,102,132,False
0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,4,0,0,0,1,7,0,0,0,0,2,0,0,0,102,133,True
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,3,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,4,0,0,0,1,9,0,1,1,0,0,1,0,0,102,133,False
1,1,1,1,0,0,4,1,0,1,0,0,0,0,1,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,1,2,0,0,0,0,9,2,0,2,0,0,0,0,0,0,5,0,0,0,1,8,0,0,0,0,0,1,0,0,102,134,True
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,102,134,False
0,1,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,1,0,1,0,1,3,0,2,1,0,0,0,0,8,2,1,4,0,0,0,0,1,0,4,0,0,0,2,5,0,0,0,0,0,0,0,0,102,135,True
0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,2,0,0,0,1,4,0,1,0,0,1,1,0,0,102,135,False
0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,1,2,0,4,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,4,0,0,0,1,7,0,2,0,0,0,0,0,0,102,136,True
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,102,136,False
0,1,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,1,0,0,0,1,0,7,0,0,2,0,0,0,1,1,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,102,137,True
0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,1,3,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,1,0,0,0,102,137,False
1,1,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,4,0,0,0,0,1,0,1,6,0,5,3,0,0,0,1,5,1,0,2,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,1,0,0,0,102,138,True
0,1,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,5,1,1,3,0,1,2,0,0,0,6,0,0,0,1,5,0,0,0,0,2,0,0,0,102,138,False
1,1,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,1,1,1,0,0,2,0,0,6,0,1,2,0,0,0,0,7,1,0,3,0,0,0,0,1,0,8,0,0,0,3,11,0,0,0,0,2,0,0,0,102,139,True
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,102,139,False
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,3,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,2,4,0,0,1,0,1,0,0,0,0,4,0,0,0,0,4,1,1,0,1,0,1,0,0,104,121,True
0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0,1,1,0,1,0,0,0,0,4,0,3,2,0,0,0,3,5,1,1,3,0,2,0,0,0,0,7,0,0,0,2,8,0,1,1,1,3,1,0,0,104,121,False
0,2,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,1,0,2,2,0,0,1,2,2,0,1,3,0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,0,0,0,0,0,104,122,True
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,2,0,3,2,0,0,1,1,3,0,1,4,0,1,0,0,1,0,2,0,0,0,0,3,0,1,1,0,1,1,0,0,104,122,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,2,0,0,1,1,0,1,0,0,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,0,3,0,0,104,123,True
0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,4,1,0,1,0,0,0,0,0,0,1,3,1,3,1,0,0,0,1,1,0,0,4,0,3,0,0,0,0,5,0,0,0,0,7,2,1,0,0,0,1,0,0,104,123,False
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,0,0,0,0,1,0,1,0,0,4,0,0,2,0,4,0,0,0,1,2,0,2,1,0,0,0,0,0,104,124,True
1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,5,0,0,0,0,0,4,0,0,3,0,5,0,0,2,0,3,0,0,0,1,4,0,3,0,0,2,2,0,0,104,124,False
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,104,125,True
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,2,0,4,0,0,0,1,1,2,0,1,4,0,0,0,0,0,0,3,0,0,0,2,4,0,0,1,0,0,1,0,0,104,125,False
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,104,126,True
0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,1,0,0,1,0,0,5,0,2,0,0,0,1,1,4,0,0,2,0,1,0,0,0,0,7,0,0,0,2,2,0,0,0,0,1,0,0,0,104,126,False
0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,1,0,1,0,0,2,0,3,1,0,0,1,1,0,0,0,3,0,0,1,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,104,127,True
0,0,2,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,104,127,False
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,1,0,2,0,0,2,0,2,0,0,4,0,5,1,0,0,0,2,0,0,0,1,0,2,0,0,1,0,7,0,0,0,0,1,0,1,0,0,0,2,0,0,104,128,True
0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,4,0,0,5,1,1,0,0,1,0,0,3,0,7,1,0,0,0,3,2,0,1,2,0,1,0,0,0,0,4,0,0,0,1,2,0,0,1,0,0,2,0,0,104,128,False
0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,2,1,0,2,1,0,1,0,0,0,0,3,0,3,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0,0,1,0,0,104,129,True
0,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,3,0,7,0,0,0,0,0,3,1,1,3,0,1,0,0,0,0,4,0,0,0,1,7,0,0,0,0,2,2,0,0,104,129,False
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,1,1,0,0,104,130,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,104,130,False
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,104,131,True
0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,4,0,2,0,0,0,1,1,3,1,1,3,0,0,0,1,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,104,131,False
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,4,0,4,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,7,0,0,0,0,5,0,1,1,0,0,2,0,0,104,132,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,104,132,False
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,104,133,True
0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,2,0,7,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,5,0,0,104,133,False
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,4,0,0,2,1,0,2,1,0,0,0,2,0,6,2,0,0,1,1,2,0,0,3,0,0,0,1,0,0,6,0,0,0,2,5,0,3,1,1,0,1,0,0,104,134,True
0,0,2,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,1,2,2,0,1,0,0,6,0,3,1,0,0,1,0,3,2,0,4,0,0,0,0,1,0,10,0,0,0,0,2,0,0,0,0,0,2,0,0,104,134,False
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,3,0,0,0,2,4,0,1,0,0,0,0,0,0,104,135,True
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,5,0,2,1,0,0,1,0,1,0,0,3,0,1,0,0,1,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,104,135,False
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1,1,0,1,0,0,2,1,4,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,104,136,True
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,4,1,0,0,2,0,1,0,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,104,136,False
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,104,137,True
0,0,2,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,3,0,0,0,0,0,6,2,0,4,0,1,0,0,0,0,5,0,0,0,1,4,0,1,0,0,0,1,0,0,104,137,False
0,1,0,1,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,1,3,1,2,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,3,0,0,0,1,4,0,0,0,0,2,0,0,0,104,138,True
0,1,0,1,0,0,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,4,1,2,0,0,0,1,1,6,0,0,3,0,0,1,1,0,0,5,0,0,0,2,2,0,0,0,0,1,1,0,0,104,138,False
0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,4,0,1,2,0,0,1,1,0,2,0,0,0,0,3,0,2,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,7,0,0,0,0,4,0,1,1,1,0,0,0,0,104,139,True
0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,6,0,2,0,0,0,1,0,6,1,1,3,0,0,0,0,1,0,7,0,0,0,1,3,0,1,0,0,2,1,0,0,104,139,False
0,0,2,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1,0,0,0,2,0,5,1,0,0,0,1,4,2,0,4,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,2,0,0,105,121,True
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,3,2,0,0,0,0,4,1,1,1,0,0,0,0,0,0,7,0,0,0,2,8,0,1,1,0,2,2,0,0,105,121,False
0,0,2,3,1,1,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,3,0,2,1,0,4,0,0,8,0,8,0,0,0,1,1,4,0,1,3,0,2,0,0,0,0,9,0,0,0,1,2,0,2,1,0,0,3,0,0,105,122,True
0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,105,122,False
0,0,2,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,2,5,0,0,1,0,2,0,0,4,0,0,6,0,3,1,0,0,1,2,5,1,0,3,0,2,0,0,0,0,9,0,0,0,2,0,2,1,1,0,0,1,0,0,105,123,True
0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,1,0,2,0,1,2,0,2,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,105,123,False
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,3,0,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,1,5,0,2,1,0,0,1,0,0,105,124,True
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,2,2,0,0,0,1,1,0,1,2,0,0,0,0,0,0,3,0,0,0,1,7,0,0,1,0,1,1,0,0,105,124,False
1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,3,1,5,1,0,0,0,0,3,0,1,1,0,2,0,0,3,0,4,0,0,0,0,5,0,0,0,0,1,3,0,0,105,125,True
1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,2,0,0,7,0,6,0,0,0,1,0,3,0,1,2,0,3,0,0,2,0,7,0,0,0,0,4,1,1,0,0,1,2,0,0,105,125,False
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,1,6,0,4,0,0,0,0,0,1,0,0,1,0,4,0,1,1,0,6,0,0,0,0,1,2,0,0,0,1,2,0,0,105,126,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,1,0,3,1,0,2,0,0,0,1,1,0,6,0,0,0,1,2,0,0,0,0,1,1,0,0,105,126,False
0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,4,1,4,0,0,0,1,0,4,2,1,5,0,2,0,1,0,0,5,0,0,0,0,4,0,2,2,0,1,1,0,0,105,127,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,105,127,False
0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,3,0,0,4,0,5,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,105,128,True
0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,105,128,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,1,2,0,0,105,129,True
0,1,1,2,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,4,0,5,1,0,0,1,0,6,1,0,7,0,0,0,0,0,0,5,0,0,0,2,4,0,1,0,0,3,3,0,0,105,129,False
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,1,0,3,0,0,0,1,3,0,1,0,0,2,0,0,0,105,130,True
1,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,4,2,0,3,0,2,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,105,130,False
0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,1,0,2,0,0,3,0,4,0,0,0,1,0,4,2,0,6,0,1,0,1,1,0,5,0,0,0,1,2,0,0,1,0,1,2,0,0,105,131,True
1,0,2,3,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,1,0,4,2,0,7,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,1,0,0,105,131,False
0,0,0,1,0,0,3,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,1,0,3,1,0,0,1,3,0,0,4,0,5,0,0,0,1,0,7,1,0,7,0,0,0,0,1,0,6,0,0,0,2,2,0,0,0,0,0,2,0,0,105,132,True
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,105,132,False
0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,3,0,1,0,0,1,0,1,5,0,5,1,0,0,0,2,3,1,0,1,0,1,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,105,134,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,105,134,False
1,0,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,2,0,0,4,0,4,1,0,0,1,0,7,1,0,9,0,1,0,1,2,0,5,0,0,0,3,9,0,0,0,0,2,3,0,0,105,135,True
0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,1,1,0,0,0,1,0,0,3,0,0,0,1,7,0,0,1,0,1,0,0,0,105,135,False
